BIOME_NAME,REALM,ECO_NAME,ECO_ID,flow_name,leaf,leaf_median,leaf_std
"Mediterranean Forests, Woodlands & Scrub",Australasia,Coolgardie woodlands,197,BRDC_Boreal_dry,,,
Boreal Forests/Taiga,Nearctic,Copper Plateau taiga,372,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Neotropic,Cordillera Central páramo,590,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Neotropic,Cordillera de Merida páramo,591,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Cordillera La Costa montane forests,456,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Cordillera Oriental montane forests,457,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Corsican montane broadleaf and mixed forests,788,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Costa Rican seasonal moist forests,458,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Crete Mediterranean forests,789,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Crimean Submediterranean forest complex,658,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Cross-Niger transition forests,6,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Cross-Sanaga-Bioko coastal forests,7,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Nearctic,Cross-Timbers savanna-woodland,390,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Neotropic,Cuban cactus scrub,600,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Cuban dry forests,530,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Cuban moist forests,459,BRDC_Boreal_dry,,,
Tropical & Subtropical Coniferous Forests,Neotropic,Cuban pine forests,554,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Neotropic,Cuban wetlands,579,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Cyprus Mediterranean forests,790,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Da Hinggan-Dzhagdy Mountains conifer forests,693,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Daba Mountains evergreen forests,659,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Daurian forest steppe,726,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Indomalayan,Deccan thorn scrub forests,315,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Dinaric Mountains mixed forests,660,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Afrotropic,Djibouti xeric shrublands,92,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Drakensberg Escarpment savanna and thicket,40,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Drakensberg grasslands,41,BRDC_Boreal_dry,,,
,,Rock and Ice,0,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic,Dry Chaco,569,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,East Afghan montane conifer forests,694,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Afrotropic,East African halophytics,69,BRDC_Boreal_dry,,,
Mangroves,Afrotropic,East African mangroves,112,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,East Arabian fog shrublands and sand desert,821,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Nearctic,East Central Texas forests,332,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Indomalayan,East Deccan dry-evergreen forests,293,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,East European forest steppe,661,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,East Sahara Desert,822,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,East Saharan montane xeric woodlands,823,BRDC_Boreal_dry,,,
Boreal Forests/Taiga,Palearctic,East Siberian taiga,710,BRDC_Boreal_dry,0.0297724939882755,0.0136305270716547,0.0439029708504676
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,East Sudanian savanna,43,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Eastern Anatolian deciduous forests,662,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Eastern Anatolian montane steppe,727,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Australasia,Eastern Australia mulga shrublands,191,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Australasia,Eastern Australian temperate forests,168,BRDC_Boreal_dry,,,
Boreal Forests/Taiga,Nearctic,Eastern Canadian forests,373,BRDC_Boreal_dry,0.0831435024738311,0.0529957003891468,0.0808882489800453
Boreal Forests/Taiga,Nearctic,Eastern Canadian Shield taiga,374,BRDC_Boreal_dry,0.0382974334061145,0.0246973149478435,0.0398797616362571
Temperate Conifer Forests,Nearctic,Eastern Cascades forests,354,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Eastern Congolian swamp forests,10,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Eastern Cordillera Real montane forests,460,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Nearctic,Eastern Canadian Forest-Boreal transition,333,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,Eastern Gobi desert steppe,824,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Nearctic,Eastern Great Lakes lowland forests,334,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Eastern Guinean forests,11,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,East Deccan moist deciduous forests,228,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Eastern Himalayan alpine shrub and meadows,751,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Indomalayan,Eastern Himalayan broadleaf forests,306,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Indomalayan,Eastern Himalayan subalpine conifer forests,309,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Eastern Java-Bali montane rain forests,229,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Eastern Java-Bali rain forests,230,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Eastern Mediterranean conifer-broadleaf forests,791,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Oceania,Eastern Micronesia tropical moist forests,621,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Eastern Panamanian montane forests,461,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Ecuadorian dry forests,531,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Nearctic,Edwards Plateau savanna,391,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia,Einasleigh upland savanna,185,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Elburz Range forest steppe,695,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Emin Valley steppe,728,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,English Lowlands beech forests,663,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Neotropic,Enriquillo wetlands,580,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Afrotropic,Eritrean coastal desert,93,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Australasia,Esperance mallee,198,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Neotropic,Espinal,575,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Ethiopian montane forests,12,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Afrotropic,Ethiopian montane grasslands and woodlands,79,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Afrotropic,Ethiopian montane moorlands,80,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Afrotropic,Etosha Pan halophytics,70,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Euxine-Colchic broadleaf forests,665,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Neotropic,Everglades flooded grasslands,581,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Australasia,Eyre and York mallee,199,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Faroe Islands boreal grasslands,729,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Fernando de Noronha-Atol das Rocas moist forests,462,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Oceania,Fiji tropical dry forests,635,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Oceania,Fiji tropical moist forests,622,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Australasia,Fiordland temperate forests,169,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Australasia,Flinders-Lofty montane woodlands,200,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Nearctic,Flint Hills tallgrass prairie,392,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Nearctic,Fraser Plateau and Basin conifer forests,355,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Afrotropic,Fynbos shrubland,89,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Neotropic,Galápagos Islands xeric scrub,601,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Afrotropic,Gariep Karoo,94,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Ghorat-Hazarajat alpine meadow,752,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Australasia,Gibson desert,209,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Gissaro-Alai open woodlands,730,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Indomalayan,Godavari-Krishna mangroves,316,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,Gobi Lakes Valley desert steppe,825,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Granitic Seychelles forests,13,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Nearctic,Great Basin montane forests,356,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Nearctic,Great Basin shrub steppe,430,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,Great Lakes Basin desert steppe,826,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Australasia,Great Sandy-Tanami desert,210,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Australasia,Great Victoria desert,211,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Greater Negros-Panay rain forests,231,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Neotropic,Guajira-Barranquilla xeric scrub,602,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Neotropic,Guayaquil flooded grasslands,582,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Guianan freshwater swamp forests,463,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Guianan Highlands moist forests,464,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Guianan lowland moist forests,465,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Guianan piedmont moist forests,466,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic,Guianan savanna,570,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Guinean forest-savanna,44,BRDC_Boreal_dry,,,
Mangroves,Afrotropic,Guinean mangroves,113,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Guinean montane forests,14,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Palearctic,Guizhou Plateau broadleaf and mixed forests,642,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Nearctic,Gulf of California xeric scrub,431,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Nearctic,Gulf of St. Lawrence lowland forests,335,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Gurupa várzea,467,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Hainan Island monsoon rain forests,232,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Australasia,Halmahera rain forests,140,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Australasia,Hampton mallee and woodlands,201,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Oceania,Hawai'i tropical dry forests,636,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Oceania,Hawai'i tropical high shrublands,639,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Oceania,Hawai'i tropical low shrublands,640,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Oceania,Hawai'i tropical moist forests,623,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Helanshan montane conifer forests,696,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Hengduan Mountains subalpine conifer forests,697,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Neotropic,High Monte,592,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Afrotropic,Highveld grasslands,81,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Himalayan subtropical broadleaf forests,233,BRDC_Boreal_dry,,,
Tropical & Subtropical Coniferous Forests,Indomalayan,Himalayan subtropical pine forests,302,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Hindu Kush alpine meadow,753,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Hispaniolan dry forests,532,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Hispaniolan moist forests,468,BRDC_Boreal_dry,,,
Tropical & Subtropical Coniferous Forests,Neotropic,Hispaniolan pine forests,555,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Afrotropic,Hobyo grasslands and shrublands,95,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Hokkaido deciduous forests,666,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Hokkaido montane conifer forests,698,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Honshu alpine conifer forests,699,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Horn of Africa xeric bushlands,45,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Huang He Plain mixed forests,667,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic,Humid Chaco,571,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Neotropic,Humid Pampas,576,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Australasia,Huon Peninsula montane rain forests,141,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Iberian conifer forests,792,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Iberian sclerophyllous and semi-deciduous forests,793,BRDC_Boreal_dry,,,
Boreal Forests/Taiga,Palearctic,Iceland boreal birch forests and alpine tundra,711,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Illyrian deciduous forests,794,BRDC_Boreal_dry,,,
Mangroves,Indomalayan,Indochina mangroves,319,BRDC_Boreal_dry,,,
Mangroves,Indomalayan,Indus River Delta-Arabian Sea mangroves,320,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Indomalayan,Indus Valley desert,317,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Afrotropic,Inner Niger Delta flooded savanna,71,BRDC_Boreal_dry,,,
Boreal Forests/Taiga,Nearctic,Interior Alaska-Yukon lowland taiga,375,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Nearctic,Interior Plateau US Hardwood Forests,336,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Iquitos várzea,469,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Indomalayan,Irrawaddy dry forests,294,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Irrawaddy freshwater swamp forests,234,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Irrawaddy moist deciduous forests,235,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Islas Revillagigedo dry forests,533,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Isthmian-Atlantic moist forests,470,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Isthmian-Pacific moist forests,471,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Italian sclerophyllous and semi-deciduous forests,795,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Itigi-Sumbu thicket,46,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Jalisco dry forests,534,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Jamaican dry forests,535,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Jamaican moist forests,472,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Japurá-Solimões-Negro moist forests,473,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Australasia,Jarrah-Karri forest and shrublands,202,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Jian Nan subtropical evergreen forests,236,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Afrotropic,Jos Plateau forest-grassland,82,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Neotropic,Juan Fernández Islands temperate forests,560,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,Junggar Basin semi-desert,827,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Juruá-Purus moist forests,474,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Kalahari Acacia woodlands,47,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Afrotropic,Kalahari xeric savanna,97,BRDC_Boreal_dry,,,
Boreal Forests/Taiga,Palearctic,Kamchatka-Kurile meadows and sparse forests,713,BRDC_Boreal_dry,0.2195629179477691,0.0846874341368675,0.2882700562477112
Boreal Forests/Taiga,Palearctic,Kamchatka taiga,712,BRDC_Boreal_dry,0.1531639993190765,0.0620685964822769,0.1971714943647384
Deserts & Xeric Shrublands,Afrotropic,Kaokoveld desert,98,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Karakoram-West Tibetan Plateau alpine steppe,754,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Kayah-Karen montane rain forests,237,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Kazakh forest steppe,731,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,Kazakh semi-desert,828,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Kazakh steppe,732,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Palearctic,Kazakh upland steppe,733,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Oceania,Kermadec Islands subtropical moist forests,624,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Khangai Mountains alpine meadow,755,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Khangai Mountains conifer forests,700,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Indomalayan,Khathiar-Gir dry deciduous forests,295,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia,Kimberly tropical savanna,186,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Nearctic,Klamath-Siskiyou forests,357,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Knysna-Amatole montane forests,15,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Palearctic,Kopet Dag semi-desert,829,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Kopet Dag woodlands and forest steppe,756,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Kuh Rud and Eastern Iran montane woodlands,757,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Kwazulu Natal-Cape coastal forests,16,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Neotropic,La Costa xeric shrublands,603,BRDC_Boreal_dry,,,
Flooded Grasslands & Savannas,Afrotropic,Lake Chad flooded savanna,72,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Lara-Falcón dry forests,536,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Leeward Islands moist forests,475,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Australasia,Lesser Sundas deciduous forests,163,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Limpopo lowveld,48,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic,Llanos,572,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Australasia,Lord Howe Island subtropical forests,142,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Australasia,Louisiade Archipelago rain forests,143,BRDC_Boreal_dry,,,
"Temperate Grasslands, Savannas & Shrublands",Neotropic,Low Monte,577,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Lower Gangetic Plains moist deciduous forests,238,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Luang Prabang montane rain forests,239,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Luzon montane rain forests,240,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Luzon rain forests,241,BRDC_Boreal_dry,,,
Tropical & Subtropical Coniferous Forests,Indomalayan,Luzon tropical pine forests,303,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Afrotropic,Madagascar dry deciduous forests,32,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Afrotropic,Madagascar ericoid thickets,83,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Madagascar humid forests,17,BRDC_Boreal_dry,,,
Mangroves,Afrotropic,Madagascar mangroves,114,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Afrotropic,Madagascar spiny thickets,99,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Madagascar subhumid forests,18,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Afrotropic,Madagascar succulent woodlands,100,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Madeira-Tapajós moist forests,476,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Madeira evergreen forests,668,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Magdalena-Urabá moist forests,478,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Magdalena Valley dry forests,538,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Magdalena Valley montane forests,477,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Neotropic,Magellanic subpolar forests,561,BRDC_Boreal_dry,0.1186976805329322,0.104042999446392,0.0268682613968849
Flooded Grasslands & Savannas,Afrotropic,Makgadikgadi halophytics,73,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Malabar Coast moist forests,242,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,Maldives-Lakshadweep-Chagos Archipelago tropical moist forests,243,BRDC_Boreal_dry,,,
Deserts & Xeric Shrublands,Neotropic,Malpelo Island xeric scrub,604,BRDC_Boreal_dry,,,
Temperate Broadleaf & Mixed Forests,Palearctic,Manchurian mixed forests,669,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Mandara Plateau woodlands,49,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Maputaland coastal forests and woodlands,19,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Maracaibo dry forests,539,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Marajó várzea,480,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Neotropic,Maranhão Babaçu forests,540,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Marañón dry forests,479,BRDC_Boreal_dry,,,
Tropical & Subtropical Dry Broadleaf Forests,Oceania,Marianas tropical dry forests,637,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Oceania,Marquesas tropical moist forests,625,BRDC_Boreal_dry,,,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,Masai xeric grasslands and shrublands,50,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,Mascarene forests,20,BRDC_Boreal_dry,,,
Tropical & Subtropical Moist Broadleaf Forests,Neotropic,Mato Grosso tropical dry forests,481,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Mediterranean Acacia-Argania dry woodlands and succulent thickets,796,BRDC_Boreal_dry,,,
Temperate Conifer Forests,Palearctic,Mediterranean conifer and mixed forests,701,BRDC_Boreal_dry,,,
"Mediterranean Forests, Woodlands & Scrub",Palearctic,Mediterranean dry woodlands and steppe,797,BRDC_Boreal_dry,,,
Montane Grasslands & Shrublands,Palearctic,Mediterranean High Atlas juniper steppe,758,BRDC_Boreal_dry,,,
